48,5b2e94f2c22b39ccc24d34ad0f669672,01214,Sao Paulo,SP,-23.538,-46.644
49,a7b7354cc588f7566a848bcbb1ce3d96,01215,Sao Paulo,SP,-23.537,-46.649
50,8de8fe3af4449ed695d2434c933ed73e,01215,Sao Paulo,SP,-23.535,-46.646
51,48bad451945f5227341793478d6353ea,01220,Sao Paulo,SP,-23.546,-46.647
52,f1198c871e0171278b63f40d112caeec,01220,Sao Paulo,SP,-23.546,-46.647
53,8bd0f31cf0a614c658f6763bd02dea69,01222,Sao Paulo,SP,-23.545,-46.647
54,7e959205cebc10adefcb331f934238a4,01223,Sao Paulo,SP,-23.544,-46.648
55,bf00385a5f7fc1ef39a13c2e9ee50a5f,01224,Sao Paulo,SP,-23.542,-46.65
56,e908c0f3646e8b60375734a350d95d71,01226,Sao Paulo,SP,-23.538,-46.65
57,1354d51653f645349064725ed204e85e,01230,Sao Paulo,SP,-23.535,-46.656
58,e5a38146df062edaf55c38afa99e42dc,01233,Sao Paulo,SP,-23.533,-46.661
59,f00f5b35d0abcacbdd863672f4bb2c1a,01238,Sao Paulo,SP,-23.54,-46.65
60,04e38a233f726ef161074ab1c9b0399a,01239,Sao Paulo,SP,-23.546,-46.655
61,7994081388d55b9cf976c050653dd359,01244,Sao Paulo,SP,-23.548,-46.661
62,b6f52e346160519c24a23af05410ad32,01254,Sao Paulo,SP,-23.542,-46.682
63,1bb2bdb95f4841f1bba2c0d2cd83d3c9,01257,Sao Paulo,SP,-23.542,-46.688
64,1690cada046eb7e92c12f98b1f8a8167,01303,Sao Paulo,SP,-23.55,-46.648
65,f0ec6a2adb05c62655a26dd347b8dede,01303,Sao Paulo,SP,-23.55,-46.648
66,5f0057b677eb963672bf05dfa3f16c34,01309,Sao Paulo,SP,-23.557,-46.657
67,67883baaae6134ee81b271a542613728,01310,Sao Paulo,SP,-23.557,-46.662
68,fa14641f57b655e933124a9ea49cd7a5,01310,Sao Paulo,SP,-23.557,-46.662
69,74bafed391319577bce6f4d2acc0589a,01311,Sao Paulo,SP,-23.567,-46.65
70,1f2eebc0e970fd3c463e4f5d9652687a,01311,Sao Paulo,SP,-23.559,-46.659
71,70f7e8018e3d46c748c92f026aa2585a,01314,Sao Paulo,SP,-23.551,-46.643
72,921323538c9f1c4e816f2720eac02bea,01319,Sao Paulo,SP,-23.552,-46.64
73,18a349e75d307f4b4cc646a691ed4216,01319,Sao Paulo,SP,-23.552,-46.64
74,7d7866a99a8656a42c7ff6352a433410,01320,Sao Paulo,SP,-23.559,-46.64
75,1992f8fb6b19fcccd97ca819811e7267,01403,Sao Paulo,SP,-23.57,-46.653
76,e3e290b38963293022cdcd6db8328103,01403,Sao Paulo,SP,-23.572,-46.657
77,5721089ba9214e80074f27d5a03fc0eb,01408,Sao Paulo,SP,-23.567,-46.661
78,c8e135e7b21ecbc36c1153a29d2f5a06,01411,Sao Paulo,SP,-23.569,-46.664
79,7f02656561b680def9986c0795a8a080,01417,Sao Paulo,SP,-23.489,-46.715
80,1c83418358f249c9d6affa52d579db0e,01420,Sao Paulo,SP,-23.561,-46.661
81,e627629ba868740e287800f1a9be81c2,01421,Sao Paulo,SP,-23.562,-46.662
82,698624c6632eeba1774924dbea24c700,01425,Sao Paulo,SP,-23.574,-46.66
83,3ef37b7ca6dd2b80bd8af81a62504996,01452,Sao Paulo,SP,-23.571,-46.691
84,7d76b645482be4a332374e8223836592,01511,Sao Paulo,SP,-23.563,-46.633
85,bbad7e518d7af88a0897397ffdca1979,01512,Sao Paulo,SP,-23.554,-46.629
86,768a86e36ad6aae3d03ee3c6433d61df,01529,Sao Paulo,SP,-23.569,-46.635
87,968268a686aa05d1f529fb07dff08130,01530,Sao Paulo,SP,-23.568,-46.629
88,6e386f64c84e482f0b9abf960797ee1b,01539,Sao Paulo,SP,-23.574,-46.621
89,777a0c55737f34ffeb78010f7542ab41,01541,Sao Paulo,SP,-23.569,-46.619
90,9523fb39dd240aa958e040f8183d64f3,01541,Sao Paulo,SP,-23.568,-46.618
91,a513150f33f99a06569e9cd5c4bb889b,01545,Sao Paulo,SP,-23.581,-46.618
92,edf96ef93ed595084bbcbd9224bd2894,01545,Sao Paulo,SP,-23.581,-46.618
93,0bf0150d5b9d60d9cd2906003332f085,01547,Sao Paulo,SP,-23.581,-46.62
94,88ae906ea2acf6971f26c3e8b7cb4357,01550,Sao Paulo,SP,-23.572,-46.617
95,5f3ae9136c875522250f8184f253413a,01550,Sao Paulo,SP,-23.572,-46.615
96,8bdd8e3fd58bafa48af76b2c5fd71974,01552,Sao Paulo,SP,-23.572,-46.611
97,c542f5a8c64d973f30e9df8d06f70b4a,02013,Sao Paulo,SP,-23.502,-46.635
98,7b07b3c7487f0ea825fc6df75abd658b,02016,Sao Paulo,SP,-23.613,-46.509
99,da2782c804606d2a5d8e1760dbb3e7ec,02022,Sao Paulo,SP,-23.503,-46.638
100,4371b634e0efc0e22b09b52907d9d469,02028,Sao Paulo,SP,-23.51,-46.619
101,821fb029fc6e495ca4f08a35d51e53a5,02030,Sao Paulo,SP,-23.503,-46.625
102,98dac6635aee4995d501a3972e047414,02030,Sao Paulo,SP,-23.505,-46.625
103,63b464dbf392c7b80d12d932fa7cafed,02034,Sao Paulo,SP,-23.503,-46.626
104,c004e5ea15737026cecaee0447e00b75,02035,Sao Paulo,SP,-23.5,-46.622
105,87d30a6a0cbf89356e49324971ab1d24,02036,Sao Paulo,SP,-23.503,-46.62
106,c8660dcf9ba70575f45d80fe28c27713,02040,Sao Paulo,SP,-23.489,-46.622
107,7bcd7c5f8631701474db233ccf1c094b,02047,Sao Paulo,SP,-23.519,-46.612
108,0936e1837d0c79253456bbb2ffaaef10,02050,Sao Paulo,SP,-23.518,-46.615
109,5444b12c82f21c923f2639ebc722c1ea,02051,Sao Paulo,SP,-23.512,-46.609
110,1eade46fba20122dc4aefb379f8c636b,02066,Sao Paulo,SP,-23.51,-46.603
111,1e8b33f18b4f7598d87f5cbee2282cc2,02066,Sao Paulo,SP,-23.508,-46.608
112,6219ba2359cfb97f2e38fd4c321eb309,02110,Sao Paulo,SP,-23.516,-46.595
113,4deebb3199eeafb282ae33229144f94b,02112,Sao Paulo,SP,-23.516,-46.59
114,5def4c3732941a971cba8fdee992ede1,02113,Sao Paulo,SP,-23.521,-46.592
115,72c73be2b085b9d57650dd53eb2004c9,02116,Sao Paulo,SP,-23.522,-46.587
116,07d75e33f2750d97d467fb57e4dfdd8a,02117,Sao Paulo,SP,-23.518,-46.594
117,de09d00cfc265b8804c7df34075a68fa,02118,Sao Paulo,SP,-23.517,-46.595
118,f1c1ac3f3efc07e659c035008e615e66,02119,Sao Paulo,SP,-23.514,-46.593
119,55c96925041a14097b6a7825554f4ad5,02122,Sao Paulo,SP,-23.513,-46.583
120,079d295dcbf06ee8bb1b65ba964eb2b6,02124,Sao Paulo,SP,-23.506,-46.581
121,1f1bb1f0859883505541bdd6606193e5,02124,Sao Paulo,SP,-23.506,-46.579
122,643214e62b870443ccbe55ab29a4dccf,02134,Sao Paulo,SP,-23.499,-46.578
123,55d3daac7c404d59e51c2aa2f4dc5a23,02150,Sao Paulo,SP,-23.493,-46.568
124,8fdca8e349553f99bc738833a62c8802,02189,Sao Paulo,SP,-23.507,-46.567
125,5cf1ec37aea089f45110c70653a166ab,02215,Sao Paulo,SP,-23.49,-46.583
126,138dbe45fc62f1e244378131a6801526,02215,Sao Paulo,SP,-23.491,-46.585
127,570d4583587a5fe2d47c7be89b91ad27,02220,Sao Paulo,SP,-23.491,-46.578
128,99a25c39b28a74d1151c35c18d178292,02236,Sao Paulo,SP,-23.474,-46.567
129,d93b8458c6fe139d85cfa5eadbf55bd2,02238,Sao Paulo,SP,-23.476,-46.578
130,d4e12e7884759a14fa0f5f896c791cae,02242,Sao Paulo,SP,-23.488,-46.608
131,cab85505710c7cb9b720bceb52b01cee,02252,Sao Paulo,SP,-23.479,-46.59
132,e0a366315b1b726b6c7832d664c0f530,02258,Sao Paulo,SP,-23.476,-46.582
133,e9e446d01bd10a97a8ffcfc4a3a20cb2,02261,Sao Paulo,SP,-23.468,-46.578
134,2e13c71026e1a39ba5cc1b86dcb679aa,02265,Sao Paulo,SP,-23.477,-46.597
135,ba143b05f0110f0dc71ad71b4466ce92,02274,Sao Paulo,SP,-23.467,-46.586
136,1fddcb7b326905d3ad5efe82187db347,02279,Sao Paulo,SP,-23.463,-46.573
137,44f091b5abab8018f682fce8124b85e5,02281,Sao Paulo,SP,-23.449,-46.574
138,2f4b0d3b9634b647d4edee577d7ebb7e,02310,Sao Paulo,SP,-23.473,-46.599
139,0692610d8abe24f287e9fae90ea0bbee,02310,Sao Paulo,SP,-23.472,-46.599
140,fa40cc5b934574b62717c68f3d678b6d,02310,Sao Paulo,SP,-23.475,-46.602
141,b5f0712d22a873b6797ab6cc65c3fcba,02316,Sao Paulo,SP,-23.464,-46.593
142,e0482f2c769468c3bbcd8a01e09d98c5,02320,Sao Paulo,SP,-23.451,-46.599
143,4ea2f12dbe91deeacd2c1e74f069a6e6,02334,Sao Paulo,SP,-23.485,-46.619
144,808d4348b916efa08e766ebad39f61eb,02336,Sao Paulo,SP,-23.48,-46.619
145,4f40d2ed38d1cc945364a7cd202a82c7,02337,Sao Paulo,SP,-23.477,-46.613
146,1b7e5006cb25dd23ce8686691013b121,02350,Sao Paulo,SP,-23.459,-46.609
147,ace601496e211a664100321f038f50af,02372,Sao Paulo,SP,-23.46,-46.625
148,2f74af7a0ee5636f12c2336f9fffed47,02376,Sao Paulo,SP,-23.459,-46.627
149,f3da5b2ff499efb8d4a6d371d175d7dd,02407,Sao Paulo,SP,-23.484,-46.626
150,a45765f8afb1e594b22bf9e974b46765,02411,Sao Paulo,SP,-23.474,-46.625
151,d7b2377bae6ace1b11fc69a11900ac36,02415,Sao Paulo,SP,-23.477,-46.632
152,9bc484c87d79cd4874e05ca182658045,02422,Sao Paulo,SP,-23.472,-46.638
153,8a32e327fe2c1b3511609d81aaf9f042,02443,Sao Paulo,SP,-23.471,-46.648
154,3a1a1fec38dd360f15fc912e821e169d,02451,Sao Paulo,SP,-23.499,-46.642
155,41b86b552e54e3a7009596125aa8b167,02470,Sao Paulo,SP,-23.484,-46.649
156,431050a06a317f2b38168dec3dcd2b46,02475,Sao Paulo,SP,-23.481,-46.646
157,2b03ac196f5ed62ac483960fe0fa3b65,02510,Sao Paulo,SP,-23.514,-46.652
158,0bebbb2cea103a4a020c95d43fd7d754,02515,Sao Paulo,SP,-23.51,-46.659
159,830379336fad8c6f3b15a4a3ddb5c66e,02518,Sao Paulo,SP,-23.509,-46.665
160,3a3e46d10f74d8a6ca76e2b538f106a0,02522,Sao Paulo,SP,-23.503,-46.656
161,134285d1f41da5c13a756ee8142c8a4e,02523,Sao Paulo,SP,-23.504,-46.658
162,1acde099eb406aa220b1169b188b42da,02532,Sao Paulo,SP,-23.496,-46.66
163,bf84056e679dbe9c69929847a40e338f,02537,Sao Paulo,SP,-23.49,-46.654
164,7adbd3210a7b3cc2235e225eef33574d,02544,Sao Paulo,SP,-23.489,-46.661
165,9e7c5f4d7770eab65738cca38f9efccf,02562,Sao Paulo,SP,-23.491,-46.674
166,e6ffc9ac6a7adc9d16a1cfc2286dd546,02565,Sao Paulo,SP,-23.486,-46.668
167,77128dec4bec4878c37ab7d6169d6f26,02610,Sao Paulo,SP,-23.476,-46.669
168,79a679c36c08d606b3fd47ead9de109b,02611,Sao Paulo,SP,-23.469,-46.647
169,26e2e5033827d2ba53929f43e03d8ffe,02611,Sao Paulo,SP,-23.467,-46.639
170,119c7f1a00ef43fad0e57604e76a747c,02614,Sao Paulo,SP,-23.472,-46.658
171,d12c926d74ceff0a90a21184466ce161,02634,Sao Paulo,SP,-23.457,-46.65
172,5d043cd5512d4bd2f88e5ccdd5736c38,02710,Sao Paulo,SP,-23.509,-46.674
173,70b52a4cfc823994561b00bad161b4ed,02727,Sao Paulo,SP,-23.491,-46.686
174,1b0b0f4f95e962d6f32fe90c759d0479,02737,Sao Paulo,SP,-23.488,-46.689
175,cc1f04647be106ba74e62b21f358af25,02739,Sao Paulo,SP,-23.485,-46.69
176,7caa63f175b1cecbfaadd8b5ab9998c7,02750,Sao Paulo,SP,-23.492,-46.684
177,c714262700f93defc16bf17a51a4cb23,02751,Sao Paulo,SP,-23.491,-46.682
178,aac51c486b672a9850d59f3e84b1cf88,02752,Sao Paulo,SP,-23.492,-46.684
179,8f0fbe2cd4d472157dc1cdef6edecaa9,02755,Sao Paulo,SP,-23.487,-46.679
180,20d83f3ef0e6925fd74bfd59170babf7,02804,Sao Paulo,SP,-23.484,-46.695
181,2e7ea2aafec5835e781b21d6d1faf1f1,02820,Sao Paulo,SP,-23.449,-46.709
182,23ca5f678e0b3ea6c630b30fa8bf51ea,02839,Sao Paulo,SP,-23.478,-46.683
183,6a8a889bde935bafa76d7848782dfaf9,02839,Sao Paulo,SP,-23.477,-46.681
184,84c945f15571830c1a91a33978e94009,02851,Sao Paulo,SP,-23.458,-46.692
185,6cf476a4ca74498db55cbccdaa9dcfb6,02873,Sao Paulo,SP,-23.455,-46.681
186,9ac75591b69c3402684b6ce0310f22ee,02880,Sao Paulo,SP,-23.466,-46.673
187,3dc69bf2c42f0568a5c4791ec3fd3745,02880,Sao Paulo,SP,-23.467,-46.672
188,5a4236931428800e9d9cc04af0987118,02916,Sao Paulo,SP,-23.49,-46.716
189,499ec63c58e51296c9cf57edcfe1c8a8,02918,Sao Paulo,SP,-23.497,-46.715
190,07a9bc7f61396b658ddf3ac534efe44c,02925,Sao Paulo,SP,-23.503,-46.698
191,1e483cc5c76fef08d3ca05f9a8af7d01,02929,Sao Paulo,SP,-23.493,-46.707
192,74636e24f01da9268b0ed88dacd8513e,02941,Sao Paulo,SP,-23.479,-46.723
193,b561927807645834b59ef0d16ba55a24,02955,Sao Paulo,SP,-23.468,-46.719
194,bd4889b5e9133b35b66e42a8665cea5c,02963,Sao Paulo,SP,-23.489,-46.7
195,db6a4d4b5f1f5f98820ce6ce2619e2de,02968,Sao Paulo,SP,-23.477,-46.707
196,89bc797e2e29667aa035d4368f9b7f92,02969,Sao Paulo,SP,-23.486,-46.715
197,1c129092bf23f28a5930387c980c0dfc,02972,Sao Paulo,SP,-23.48,-46.711
198,1a932caad4f9d804097d7f8e615baed1,02976,Sao Paulo,SP,-23.481,-46.716
199,2d518637f53161b973e01f56ea4bb88e,02992,Sao Paulo,SP,-23.449,-46.725
200,b9ca8e8baa5d4aa038394a700f63e69f,03001,Sao Paulo,SP,-23.541,-46.614
201,ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,Sao Paulo,SP,-23.543,-46.624
202,e9b6c33b71b67737693b4cfa68341c8d,03009,Sao Paulo,SP,-23.535,-46.618
203,a49928bcdf77c55c6d6e05e09a9b4ca5,03017,Sao Paulo,SP,-23.537,-46.609
204,71039d19d4303bf9054d69e9a9236699,03018,Sao Paulo,SP,-23.535,-46.609
205,cb3dd9ce66268c7a3ca7241ac70ab58c,03028,Sao Paulo,SP,-23.528,-46.613
206,e644cbadf7eeb30d0d29f335ce7d52ec,03029,Sao Paulo,SP,-23.532,-46.617
207,e1c76f339ebd5460999f25a2aa8c92c5,03029,Sao Paulo,SP,-23.529,-46.62
208,f9244d45189d3a3605499abddeade7d5,03029,Sao Paulo,SP,-23.53,-46.619
209,91f848e9f4be368f4318775aac733370,03029,Sao Paulo,SP,-23.53,-46.619
210,49cdc90518a4f82676b38b3c1aa43ff6,03031,Sao Paulo,SP,-23.528,-46.619
211,3d8fa2f5b647373c8620330c4e077a9f,03031,Sao Paulo,SP,-23.528,-46.619
212,3f3486b61f45078d4f31ee5e43d8c5bb,03035,Sao Paulo,SP,-23.528,-46.614
213,8d92f3ea807b89465643c219455e7369,03052,Sao Paulo,SP,-23.541,-46.61
214,f44b6f775a2b390380e0e30b5c9d3eee,03057,Sao Paulo,SP,-23.543,-46.593
215,87d3c3aeb3ead335511b3ce315eb341e,03059,Sao Paulo,SP,-23.54,-46.592
216,4091f77d8c768fc3e81c20761471761d,03059,Sao Paulo,SP,-23.539,-46.591
217,65c255b299faf2d12050937cc219c46c,03060,Sao Paulo,SP,-23.537,-46.588
218,eae9af4811c294c56795d70e715b7337,03060,Sao Paulo,SP,-23.538,-46.585
219,ae45df84722b1d15c5f32b23a095746c,03062,Sao Paulo,SP,-23.543,-46.595
220,f783a638e9c6af4a7d0dbfde811e7a81,03063,Sao Paulo,SP,-23.53,-46.556
221,eb9cd5b35d95206585e2185318cb5c61,03064,Sao Paulo,SP,-23.531,-46.557
222,139157dd4daa45c25b0807ffff348363,03064,Sao Paulo,SP,-23.531,-46.557
223,d26aa40b90272d4843d63be7c1462c8d,03065,Sao Paulo,SP,-23.536,-46.579
224,f125f3a310c2e5f822d116147de1e474,03068,Sao Paulo,SP,-23.537,-46.567
225,0bb27263628258b8111a0262769fa9db,03077,Sao Paulo,SP,-23.53,-46.576
226,c6bda72e4dbf5c5866b13cb1810c6d03,03087,Sao Paulo,SP,-23.53,-46.566
227,89d9a386b0b6e5fc8403071b03f7206a,03103,Sao Paulo,SP,-23.555,-46.602
228,2745f798279e0ed033addcc1474776d7,03106,Sao Paulo,SP,-23.556,-46.62
229,4bfc7a4a1cf8d4d2121c27422d9e50b5,03111,Sao Paulo,SP,-23.558,-46.606
230,89757206b887aed36f3e18d858460fea,03121,Sao Paulo,SP,-23.561,-46.602
231,e72b4feb7abe210c52aa667abc25a3a2,03122,Sao Paulo,SP,-23.569,-46.591
232,3e35a8bb43569389d3cebef0ce820f69,03124,Sao Paulo,SP,-23.57,-46.591
233,db4350fd57ae30082dec7acbaacc17f9,03126,Sao Paulo,SP,-23.582,-46.593
234,9c351405b754cc5ce3e2ecf277bb034a,03134,Sao Paulo,SP,-23.585,-46.584
235,0743a0239d764b9a0f959a57d07e36ab,03138,Sao Paulo,SP,-23.588,-46.582
236,9fe7c6641c79970ab48185498f547c09,03147,Sao Paulo,SP,-23.595,-46.578
237,cea729054f157f5870bdd321a958d994,03161,Sao Paulo,SP,-23.581,-46.563
238,feb793c88d836c3a75efa4b5a3465d70,03165,Sao Paulo,SP,-23.562,-46.581
239,4c18691b6037662be2df78a765d98ab5,03167,Sao Paulo,SP,-23.555,-46.595
240,0b09101900100c0e9d312861fad5a1b9,03168,Sao Paulo,SP,-23.556,-46.59
241,134a288e7de827ec5ec62e3ec9c3a295,03168,Sao Paulo,SP,-23.556,-46.591
242,5d9f3746e112e696f98ea22c56b3e912,03171,Sao Paulo,SP,-23.55,-46.591
243,dff87e4de60c9736ce8df835951b09bc,03172,Sao Paulo,SP,-23.554,-46.584
244,cfe94489ddd337d1e29e12f2a7205d10,03178,Sao Paulo,SP,-23.554,-46.585
245,528bcf6680c36dddf07620bd35b33a6f,03178,Sao Paulo,SP,-23.556,-46.588
246,e1643dff33666ca629e3644c02738179,03182,Sao Paulo,SP,-23.557,-46.595
247,d8bf0fc082fd4a77fc2e5679b6c00133,03184,Sao Paulo,SP,-23.565,-46.589
248,d6ab728cf30867cf3f1a2e216ae2f9b7,03185,Sao Paulo,SP,-23.565,-46.584
249,f12ff17ad8bbf01ec5c33b17e506649b,03186,Sao Paulo,SP,-23.567,-46.583
250,8a130737016f838139d31878787a39c9,03187,Sao Paulo,SP,-23.565,-46.58
251,c6a7539d424a8402232c2228d7a03c5e,03191,Sao Paulo,SP,-23.57,-46.572
252,76d5af76d0271110f9af36c92573f765,03194,Sao Paulo,SP,-23.568,-46.574
253,1025f0e2d44d7041d6cf58b6550e0bfa,03204,Sao Paulo,SP,-23.598,-46.555
254,3ab971ce71839580d2ae5b4e40fe8044,03210,Sao Paulo,SP,-23.601,-46.549
255,157c3e4b42f81ac4a44e8b1ca2fe9876,03211,Sao Paulo,SP,-23.603,-46.551
256,a7d0f8dd44f57ef6de7f7f02e3d82630,03225,Sao Paulo,SP,-23.584,-46.558
257,d63f306de130e0391d38a792541723b8,03236,Sao Paulo,SP,-23.595,-46.554
258,b76dba6c951ab00dc4edf0a1aa88037e,03237,Sao Paulo,SP,-23.592,-46.553
259,3d4b1ae7539303b5704493798893e82c,03244,Sao Paulo,SP,-23.606,-46.541
260,272f092de69afedd4d2969440b37f18f,03265,Sao Paulo,SP,-23.595,-46.54
261,6dc9bec584588412a6a338830946a3e4,03270,Sao Paulo,SP,-23.601,-46.52
262,99a54764c341d5dc80b4a8fac4eba3fb,03273,Sao Paulo,SP,-23.577,-46.56
263,65febd49fd28ec955651299159b1f527,03275,Sao Paulo,SP,-23.579,-46.551
264,f76a3b1349b6df1ee875d1f3fa4340f0,03275,Sao Paulo,SP,-23.586,-46.536
265,7210cd29727d674c00741e5e387b3ccd,03279,Sao Paulo,SP,-23.58,-46.54
266,024b564ae893ce8e9bfa02c10a401ece,03280,Sao Paulo,SP,-23.582,-46.539
267,dda37071807e404c5bb2a1590c66326f,03282,Sao Paulo,SP,-23.591,-46.541
268,31561f325664a8a7aba4c8d0c3a9b3db,03287,Sao Paulo,SP,-23.595,-46.534
269,2646baaf662d4d92ac48f047e35db92d,03303,Sao Paulo,SP,-23.546,-46.593
270,d9e7e7778b32987280a6f2cb9a39c57d,03304,Sao Paulo,SP,-23.543,-46.577
271,323ce52b5b81df2cd804b017b7f09aa7,03306,Sao Paulo,SP,-23.543,-46.576
272,aced59e9b31ef866a94f9e7f29d8d418,03306,Sao Paulo,SP,-23.542,-46.576
273,15fa791d5e017f66402dc28c44480657,03307,Sao Paulo,SP,-23.544,-46.575
274,bee36b4f9a2b9fdcaff6ec05df202ed0,03308,Sao Paulo,SP,-23.543,-46.574
275,5236605f4d4b0b3e4df85b850393fca0,03311,Sao Paulo,SP,-23.552,-46.562
276,b2eecf5ea250510da76590ca79d60e5d,03318,Sao Paulo,SP,-23.545,-46.568
277,ff4e2d38692ce827b1a4f4b8196e680d,03319,Sao Paulo,SP,-23.547,-46.571
278,725c32fa80c2faacc4fc88450d27314e,03320,Sao Paulo,SP,-23.547,-46.569
279,099095b050cfe8eb1ddff5317587e96e,03322,Sao Paulo,SP,-23.549,-46.569
280,fdb9095204a334cd8872252ffec6f2db,03331,Sao Paulo,SP,-23.545,-46.585
281,00ee68308b45bc5e2660cd833c3f81cc,03333,Sao Paulo,SP,-23.557,-46.569
282,4992e76a42cb3aad7a7047e0d3d7e729,03334,Sao Paulo,SP,-23.555,-46.573
283,ac1ed5fc15901fbc92920361eb4ab350,03334,Sao Paulo,SP,-23.554,-46.571
284,63272377184e969942f7fff221be858d,03340,Sao Paulo,SP,-23.57,-46.552
285,3dfd3dc96f7f8598eca74e9ac8a2fa31,03343,Sao Paulo,SP,-23.557,-46.576
286,0ac4201fda2c68ebc0e47cb9423cf3c9,03345,Sao Paulo,SP,-23.562,-46.574
287,1cbd32d00d01bb8087a5eb088612fd9c,03363,Sp / Sp,SP,-23.562,-46.538
288,e3d3b3efac954a60d61be70b7e05b49b,03370,Sao Paulo,SP,-23.573,-46.56
289,8936ba0de1073ee888cb3185ae5dc661,03372,Sao Paulo,SP,-23.569,-46.555
290,bcf5566870987da7bc811fbc8c5b9fd9,03378,Sao Paulo,SP,-23.572,-46.542
291,a080fc8a850289b27500f6b49cca2553,03382,Sao Paulo,SP,-23.58,-46.53
